Trip Start Timestamp,Trip ID,Trip Seconds,Trip Miles,Fare,Trip Total,Trips Pooled
10/08/2019,238840,1140.61718723831854,6.8,12.202185563557193,16.008407846256908,1.138477641936024
10/09/2019,250671,1149.146458904300856,6.9,12.338423670867392,16.195003171487727,1.127745132065536
10/10/2019,294941,1222.376848251006133,6.9,12.819174004292384,16.7479710179324,1.130860070319149
10/11/2019,376212,1212.122444260151191,6.3,12.391670122165162,16.214024246967136,1.146784259938545
10/12/2019,387295,1027.030947985385817,6.0,11.171435653534524,14.665771481097048,1.115382331297848
10/13/2019,290386,1040.254939976445145,7.0,12.070614630181896,15.802704469223723,1.121111210595552
10/14/2019,260946,1187.131667088209821,7.5,13.16646930782614,17.437747235060127,1.118503445157236
10/15/2019,267195,1152.108846007021116,6.8,12.478059095417205,16.44063736222609,1.138067703362713
10/16/2019,285350,1148.465971613807605,6.7,12.298808480813037,16.236719081829332,1.130877869283336
10/17/2019,311772,1199.373154099790873,6.9,12.737649628574728,16.716264706259703,1.120745288223445
10/18/2019,368655,1203.888833733436411,6.6,12.64504075626263,16.460799555139629,1.118601402395193
10/19/2019,388793,1067.964101719938373,6.1,11.638937686635305,15.121668085587961,1.114755152484741
10/20/2019,309995,1055.35408313037307,7.1,12.367409151760512,16.228306779141599,1.125779448055614
10/21/2019,265844,1146.999435759317494,7.3,12.872963091136155,17.09429594047637,1.123113555318156
10/22/2019,277388,1099.410486394508775,6.6,12.032584439789896,15.939251442929914,1.189395359568547
10/23/2019,279085,1194.651084794954942,7.0,12.712506942329398,16.727101779027895,1.133063403622552
10/24/2019,307286,1170.18951400324128,6.9,12.494386337158217,16.414469712255033,1.12707380095416
10/25/2019,370379,1142.745069239886711,6.5,12.046937056366587,15.796588035498773,1.123260228036687
10/26/2019,461000,1009.00860737527115,5.4,11.256098169410346,14.63335282722956,1.134555314533623
10/27/2019,320787,1050.67580668792688,7.0,12.601399691382078,16.380600152750284,1.142019470863844
10/28/2019,251491,1155.637891614411649,7.3,12.699858046610018,16.795965780087558,1.126604928208166
10/29/2019,268341,1109.740781319291498,6.6,11.895712917519127,15.666761695007472,1.140321456654034
10/30/2019,297363,1166.659806364611603,6.2,12.033600347050575,15.678597572663714,1.151491611263002
10/31/2019,327640,1062.322588816994262,6.0,11.31626175070199,14.776639451837382,1.164390794774753
11/01/2019,387122,1106.747722940055073,6.1,11.629105294971611,15.121544086877005,1.153468415641581
